KARAMBOLA.RU;2366;0;23.08 14:53-16.09 14:05;2007-11-22;4 of 7;?;?;-;1
PROIZVODITE.RU;2;0;23.08 14:53-16.09 16:42;2008-11-07;1 of 7;?;?;-;1
RSETKA.RU;17;0;23.08 14:53-16.09 15:09;2010-12-05;1 of 7;?;?;-;1
SMALLGALLERY.RU;538;0;23.08 14:53-16.09 15:35;2012-01-20;0 of 7;?;?;-;-
SIPLAB.RU;538;0;23.08 14:53-16.09 16:25;2012-01-24;0 of 7;?;?;-;-
SUPERTEENS.RU;538;0;23.08 14:53-16.09 16:14;2012-02-21;0 of 7;?;?;-;-
OFFICERENTAL.RU;1076;0;23.08 14:53-16.09 15:41;2012-03-28;0 of 7;?;?;-;-
FUNLOVER.RU;538;0;23.08 14:53-16.09 16:08;2012-03-29;0 of 7;?;?;-;-
WEBPRODUCTION.RU;2900;0;23.08 14:53-16.09 15:18;2011-09-22;5 of 7;2;20;-;71
BLOHIN.RU;254;0;23.08 14:53-16.09 15:32;2009-01-08;0 of 7;?;?;-;-
HMADE.RU;538;0;23.08 14:53-16.09 14:02;2009-11-25;0 of 7;?;?;-;-
KDT.RU;2474;0;23.08 14:53-16.09 15:05;2007-01-10;7 of 7;?;<10;-;16
REMCHUKOV.RU;1828;0;23.08 14:53-16.09 14:04;2011-06-02;3 of 7;?;?;-;20
SUBJEKT.RU;2800;0;23.08 14:53-16.09 15:57;2012-11-01;5 of 7;?;?;-;11
TOOLRENT.RU;538;0;23.08 14:53-16.09 16:39;2012-10-31;0 of 7;?;?;-;-
MICROCORE.RU;538;0;23.08 14:53-16.09 15:54;2012-11-07;0 of 7;?;?;-;-
UBERBLOG.RU;14;0;23.08 14:53-16.09 14:20;2007-11-20;4 of 7;?;?;-;2
PSYTALKS.RU;76;0;23.08 14:53-16.09 15:11;2007-12-13;5 of 7;?;?;-;12
TEHNONEWS.RU;538;0;23.08 14:53-16.09 15:18;2007-11-22;3 of 7;?;?;-;12
YTRAVEL.RU;538;0;23.08 14:53-16.09 15:20;2007-03-23;4 of 7;?;?;-;12
WEBKOMOD.RU;1398;0;23.08 14:53-16.09 15:20;2008-11-18;1 of 7;?;?;-;1
FIFA-STYLE.RU;33;0;23.08 14:53-16.09 14:42;2013-01-15;1 of 7;4;?;-;11
DLAB.RU;317205;0;23.08 14:53-16.09 16:41;2005-01-24;7 of 7;3;100;3614774;20
LIVECOLOR.RU;538;0;23.08 14:53-16.09 16:32;2010-04-27;0 of 7;?;<10;-;-
MEDIATA.RU;130;0;23.08 14:53-16.09 14:55;2013-03-29;6 of 7;?;?;-;1
GEPO.RU;2500;0;23.08 14:53-16.09 15:52;2013-02-22;6 of 7;?;?;-;14
GENESISANGELS.RU;130;0;23.08 14:53-16.09 15:52;2013-04-19;2 of 7;?;?;-;1
IUNIVERSAL.RU;130;0;23.08 14:53-16.09 16:36;2013-05-04;3 of 7;?;?;-;1
IUNLIMITED.RU;130;0;23.08 14:53-16.09 14:33;2013-05-14;4 of 7;?;?;-;1
ITVSMART.RU;162;0;23.08 14:53-16.09 16:45;2013-06-02;2 of 7;?;?;-;1
AIGCP.RU;33;0;23.08 14:53-16.09 15:23;2013-06-18;2 of 7;3;10;12371997;18
ORBITA-SPORT.RU;22;0;23.08 14:53-16.09 16:25;2013-06-19;1 of 7;3;?;-;4
ATTMAIL.RU;538;0;23.08 14:53-16.09 16:15;2013-06-11;0 of 7;?;?;8909;-
SCOYCO.RU;33;0;23.08 14:53-16.09 15:25;2013-06-19;3 of 7;3;?;-;3
WEBSISTEM.RU;538;0;23.08 14:54-16.09 15:20;2008-01-11;0 of 7;?;?;-;-
CYBERSHOT.RU;2151;0;23.08 14:54-16.09 14:02;2011-02-01;0 of 7;?;?;-;-
WERI.RU;861;0;23.08 14:54-16.09 14:08;2008-01-16;6 of 7;?;?;-;2
HARBOES-BRYGGERI.RU;538;0;23.08 14:54-16.09 14:40;2010-03-11;5 of 7;?;?;-;11
GOLDFOX.RU;538;0;23.08 14:54-16.09 16:54;2011-03-22;0 of 7;?;?;-;-
NIGHTGIRLS.RU;538;0;23.08 14:54-16.09 16:25;2011-03-29;0 of 7;?;?;-;-
GETONE.RU;538;0;23.08 14:54-16.09 15:53;2011-06-07;0 of 7;?;?;-;-
GLOBALFUND.RU;538;0;23.08 14:54-16.09 16:07;2011-06-16;0 of 7;?;?;-;-
JURRELL.RU;194;0;23.08 14:54-16.09 16:17;2008-03-12;1 of 7;?;?;-;32
SUNFORUM.RU;538;0;23.08 14:54-16.09 14:51;2008-12-04;0 of 7;?;?;-;-
FRINGES.RU;538;0;23.08 14:54-16.09 16:13;2011-11-15;0 of 7;?;?;-;-
3DONLINE.RU;390;0;23.08 14:54-16.09 16:17;2011-05-20;6 of 7;?;?;-;10
3DGOLOGRAMA.RU;54;0;23.08 14:54-16.09 16:28;2011-03-13;1 of 7;?;?;-;6
LIFEDESIGNER.RU;538;0;23.08 14:54-16.09 15:01;2012-01-20;0 of 7;?;?;-;-
3DKOMIKS.RU;54;0;23.08 14:54-16.09 16:54;2011-12-05;1 of 7;?;?;-;5
FLYAIR.RU;538;0;23.08 14:54-16.09 15:11;2012-01-31;0 of 7;?;?;-;-
STOP-VIRUS.RU;54;0;23.08 14:54-16.09 15:46;2012-03-07;6 of 7;?;?;-;3
SUPERGROW.RU;538;0;23.08 14:54-16.09 14:01;2009-07-09;0 of 7;?;?;-;-
CISCOROUTERS.RU;538;0;23.08 14:54-16.09 15:59;2012-07-10;0 of 7;?;?;-;-
NEWS-CLOUD.RU;130;0;23.08 14:54-16.09 16:16;2012-04-14;4 of 7;?;?;-;1
BIAF.RU;99;0;23.08 14:54-16.09 15:20;2012-04-17;5 of 7;?;?;-;1
ANTIVIRUSCLOUD.RU;80;0;23.08 14:54-16.09 14:57;2012-04-13;4 of 7;?;?;-;1
UNIVERSITYCLOUD.RU;130;0;23.08 14:54-16.09 14:01;2012-04-27;4 of 7;?;?;-;4
ZXT.RU;538;0;23.08 14:54-16.09 14:46;2006-02-21;6 of 7;?;?;-;16
AGROSERV.RU;538;0;23.08 14:54-16.09 15:01;2009-11-03;0 of 7;?;?;-;-
CARMATES.RU;538;0;23.08 14:54-16.09 16:10;2009-11-17;0 of 7;?;?;-;-
EUROPAC.RU;538;0;23.08 14:54-16.09 15:49;2009-11-25;0 of 7;?;?;-;-
PLANVIEW.RU;538;0;23.08 14:54-16.09 15:49;2009-11-17;0 of 7;?;?;-;-
NODEATH.RU;130;0;23.08 14:54-16.09 15:17;2012-06-08;4 of 7;?;?;-;1
PLAZH.RU;500;0;23.08 14:54-16.09 15:51;2006-08-29;2 of 7;?;?;-;12
TOURSSPB.RU;990;0;23.08 14:54-16.09 16:19;2012-06-01;1 of 7;?;?;-;5
DOLOR.RU;323;0;23.08 14:54-16.09 15:03;2008-01-10;5 of 7;?;?;-;13
DAMES.RU;538;0;23.08 14:54-16.09 15:45;2009-12-22;0 of 7;?;?;-;-
MAGNALIGHT.RU;538;0;23.08 14:54-16.09 14:18;2012-11-07;0 of 7;?;?;-;-
EUROSPAIN.RU;323;0;23.08 14:54-16.09 15:55;2005-02-08;3 of 7;?;<10;-;16
POSIK.RU;1000;0;23.08 14:54-16.09 16:01;2012-11-07;2 of 7;?;?;-;23
RAILWAY-TICKET.RU;861;0;23.08 14:54-16.09 16:02;2007-12-13;3 of 7;?;?;-;12
PRODAMMETR.RU;22;0;23.08 14:54-16.09 15:20;2012-12-08;1 of 7;?;?;-;1
SIMEX.RU;10753;0;23.08 14:54-16.09 16:55;2009-10-27;7 of 7;2;10;-;43
SEEXXX.RU;4302;0;23.08 14:54-16.09 15:05;2012-07-27;4 of 7;?;?;-;1
IBERIAN.RU;538;0;23.08 14:54-16.09 15:30;2013-02-01;0 of 7;?;?;-;-
IWEEKS.RU;130;0;23.08 14:54-16.09 15:21;2013-02-17;2 of 7;?;?;-;5
DAJ.RU;14999;0;23.08 14:54-16.09 16:20;2011-04-28;6 of 7;?;?;-;1
AVTOPRES.RU;1398;0;23.08 14:54-16.09 14:42;2008-11-28;2 of 7;?;?;-;11
LOVELIVES.RU;538;0;23.08 14:54-16.09 16:06;2013-03-20;0 of 7;?;?;-;-
JOPPY.RU;538;0;23.08 14:54-16.09 16:47;2013-03-26;0 of 7;?;?;-;-
LESKIN.RU;5500;0;23.08 14:54-16.09 14:15;2003-05-05;2 of 7;?;?;-;15
REMAXRF.RU;1499;0;23.08 14:54-16.09 15:47;2009-01-27;1 of 7;?;?;-;3
AIW-MOVIE.RU;538;0;23.08 14:54-16.09 15:13;2010-01-14;1 of 7;?;?;-;18
VKVENTURES.RU;130;0;23.08 14:54-16.09 16:35;2013-04-13;2 of 7;?;?;-;1
EDISTRIBUTOR.RU;130;0;23.08 14:54-16.09 16:52;2013-05-11;5 of 7;?;?;-;1
EWOT.RU;130;0;23.08 14:54-16.09 14:50;2013-05-05;4 of 7;?;?;-;1
SMART-BEGUN.RU;130;0;23.08 14:54-16.09 15:44;2013-04-16;2 of 7;?;?;-;1
GGLG.RU;130;0;23.08 14:54-16.09 16:08;2013-04-28;4 of 7;?;?;-;1
ICOWORKING.RU;130;0;23.08 14:54-16.09 14:29;2013-04-05;2 of 7;?;?;-;1
3DEPRINTERY.RU;150;0;23.08 14:54-16.09 15:43;2013-06-09;1 of 7;?;?;-;1
COSMOSTAR.RU;200;0;23.08 14:54-16.09 16:25;2013-06-13;4 of 7;?;?;-;3
EUROCUBE.RU;538;0;23.08 14:54-16.09 16:17;2010-07-02;0 of 7;?;?;-;-
COMMANDLINE.RU;538;0;23.08 14:54-16.09 15:34;2013-06-14;0 of 7;?;?;-;-
HARDSTONE.RU;538;0;23.08 14:54-16.09 14:55;2013-06-19;0 of 7;?;?;-;-
ADSTAGE.RU;538;0;23.08 14:54-16.09 16:43;2013-06-25;0 of 7;?;?;-;-
LEDSALES.RU;538;0;23.08 14:54-16.09 15:38;2010-09-03;0 of 7;?;?;-;-
PRESSPRINT.RU;538;0;23.08 14:55-16.09 14:07;2008-01-17;0 of 7;?;?;-;-
COOLTOOLS.RU;538;0;23.08 14:55-16.09 15:37;2010-11-17;0 of 7;?;?;-;-
CREDIT-FOR-AUTO.RU;968;0;23.08 14:55-16.09 16:22;2008-11-20;1 of 7;?;?;-;4
BIOSEEDS.RU;538;0;23.08 14:55-16.09 15:59;2011-03-15;0 of 7;?;?;-;-
UNSHOP.RU;1076;0;23.08 14:55-16.09 15:35;2011-04-05;0 of 7;?;?;-;-
MYNOMER.RU;39;0;23.08 14:55-16.09 15:11;2008-03-18;1 of 7;?;?;-;12
FAMILY-FOTO.RU;861;0;23.08 14:55-16.09 15:41;2010-12-14;2 of 7;?;?;-;12
MURMANSKCITY.RU;499;0;23.08 14:55-16.09 16:35;2006-12-12;1 of 7;?;<10;-;19
GYRE.RU;323;0;23.08 14:55-16.09 16:39;2007-04-09;6 of 7;?;?;-;11
OTBOLI.RU;2;0;23.08 14:55-16.09 14:30;2009-12-15;2 of 7;?;?;-;1
DORICK.RU;269;0;23.08 14:55-16.09 15:23;2008-11-26;2 of 7;?;?;-;11
SMILESTORE.RU;538;0;23.08 14:55-16.09 14:53;2012-01-26;0 of 7;?;<10;-;-
CLOUDCONTENT.RU;3;0;23.08 14:55-16.09 15:05;2011-11-10;4 of 7;?;?;-;5
SUPERDEVOCHKI.RU;450;0;23.08 14:55-16.09 14:35;2007-12-04;0 of 7;?;?;-;-
PASHKOVSKIY.RU;254;0;23.08 14:55-16.09 16:42;2009-01-07;0 of 7;?;?;-;-
SONYPLAY.RU;2151;0;23.08 14:55-16.09 15:53;2012-02-22;0 of 7;?;?;-;-
RUGRATS.RU;538;0;23.08 14:55-16.09 14:34;2010-10-26;6 of 7;?;?;-;1
SOUNDTOYS.RU;538;0;23.08 14:55-16.09 14:04;2009-04-16;0 of 7;?;?;-;-
KBBELON.RU;1613;0;23.08 14:55-16.09 16:08;2011-08-30;2 of 7;?;20;-;15
SOUNDMUSIC.RU;538;0;23.08 14:55-16.09 15:11;2012-05-23;0 of 7;?;?;-;-
BALABIN.RU;254;0;23.08 14:55-16.09 14:05;2009-06-16;0 of 7;?;?;-;-
SPBVODOKANAL.RU;254;0;23.08 14:55-16.09 14:19;2009-05-05;0 of 7;?;?;-;-
BARQ.RU;538;0;23.08 14:55-16.09 16:07;2012-08-14;0 of 7;?;?;-;-
FOTOMASTERS.RU;538;0;23.08 14:55-16.09 15:57;2012-08-16;0 of 7;?;?;-;-
AURES.RU;3226;0;23.08 14:55-16.09 14:31;2011-02-16;4 of 7;?;?;-;1
CLOUDARTS.RU;108;0;23.08 14:55-16.09 14:52;2012-04-15;4 of 7;?;?;-;4
VLL.RU;3226;0;23.08 14:55-16.09 14:19;2004-11-26;6 of 7;?;?;-;1
SOLAR-IMPULSE.RU;130;0;23.08 14:55-16.09 14:22;2012-06-09;4 of 7;?;?;-;1
GOYA.RU;4900;0;23.08 14:55-16.09 15:55;2005-03-06;7 of 7;?;?;-;3
CCU.RU;2097;0;23.08 14:55-16.09 16:29;2005-08-23;7 of 7;?;<10;-;5
TOSSO.RU;1750;0;23.08 14:55-16.09 14:03;2012-10-30;4 of 7;?;?;-;2
ANALPLUG.RU;538;0;23.08 14:55-16.09 15:44;2012-11-28;0 of 7;?;?;-;-
FIXR.RU;320;0;23.08 14:55-16.09 16:57;2012-11-08;6 of 7;?;?;-;11
AUTOSFORD.RU;54;0;23.08 14:55-16.09 16:15;2012-12-11;3 of 7;?;10;23891249;11
NETDRUGS.RU;538;0;23.08 14:55-16.09 15:03;2013-02-20;0 of 7;?;?;-;-
GASRU.RU;753;0;23.08 14:55-16.09 16:50;2009-01-19;1 of 7;?;?;-;12
WOWPOWER.RU;538;0;23.08 14:55-16.09 15:08;2013-02-26;0 of 7;?;?;-;-
MAILMANIA.RU;538;0;23.08 14:55-16.09 14:49;2013-03-20;0 of 7;?;?;-;-
INDEXWEB.RU;538;0;23.08 14:55-16.09 16:37;2013-03-27;0 of 7;?;?;-;-
PARKINGEAVTO.RU;130;0;23.08 14:55-16.09 16:17;2013-04-01;1 of 7;?;?;-;2
ROBOTSAPP.RU;130;0;23.08 14:55-16.09 16:56;2013-03-29;4 of 7;?;?;-;1
OPTICA-NN.RU;1613;0;23.08 14:55-16.09 15:03;2009-08-01;1 of 7;?;<10;-;2
AUTO4WD.RU;2689;0;23.08 14:55-16.09 16:49;2008-01-14;0 of 7;?;<10;-;-
ONLU.RU;4500;0;23.08 14:55-16.09 16:43;2013-03-12;4 of 7;?;?;-;14
ORUNGAL.RU;10339;0;23.08 14:55-16.09 15:13;2003-06-26;1 of 7;?;?;-;11
ROBOTAUTO.RU;200;0;23.08 14:55-16.09 16:47;2013-05-02;3 of 7;?;?;-;1
VKCOINS.RU;130;0;23.08 14:55-16.09 16:43;2013-04-20;2 of 7;?;?;-;1
WHATSNOW.RU;130;0;23.08 14:55-16.09 14:56;2013-04-06;5 of 7;?;?;-;1
IOFE.RU;130;0;23.08 14:55-16.09 15:49;2013-04-21;5 of 7;?;?;-;1
HDSMARTTV.RU;130;0;23.08 14:55-16.09 15:19;2013-04-18;5 of 7;?;?;-;1
BTCOIN.RU;150;0;23.08 14:55-16.09 16:28;2013-05-16;5 of 7;?;?;-;1
CLOUDUROLOGY.RU;130;0;23.08 14:55-16.09 15:13;2013-06-03;2 of 7;?;?;-;1
3DBUTTER.RU;150;0;23.08 14:55-16.09 16:58;2013-05-17;1 of 7;?;?;-;1
FRESHSEAFOOD.RU;538;0;23.08 14:57-16.09 16:26;2010-12-02;0 of 7;?;?;-;-
ROYALCAPITAL.RU;538;0;23.08 14:57-16.09 14:09;2011-01-12;0 of 7;?;?;-;-
IRECORD.RU;538;0;23.08 14:57-16.09 14:35;2011-01-18;7 of 7;?;10;-;-
PITOMNICDOG.RU;194;0;23.08 14:57-16.09 15:40;2006-12-14;1 of 7;?;?;-;6
OLDMEDIASTARS.RU;162;0;23.08 14:57-16.09 16:22;2008-07-04;0 of 7;?;?;-;-
DEVSHOP.RU;538;0;23.08 14:57-16.09 16:25;2011-03-22;0 of 7;?;?;-;-
DELTACONSULTING.RU;99;0;23.08 14:57-16.09 15:58;2010-04-15;5 of 7;?;?;-;12
HIFIREVIEW.RU;538;0;23.08 14:57-16.09 14:12;2008-12-02;0 of 7;?;?;-;-
CIWEN.RU;420;0;23.08 14:57-16.09 14:27;2008-10-29;4 of 7;?;?;-;11
BDSMFETISH.RU;538;0;23.08 14:57-16.09 15:17;2012-01-24;0 of 7;?;?;-;-
GROWLAB.RU;1076;0;23.08 14:57-16.09 16:19;2012-01-31;0 of 7;?;?;-;-
UTX.RU;2500;0;23.08 14:57-16.09 14:24;2008-04-22;6 of 7;?;20;-;53
ISQUARE.RU;538;0;23.08 14:57-16.09 15:35;2012-02-14;0 of 7;?;?;-;-
MYHAT.RU;538;0;23.08 14:57-16.09 15:34;2012-02-14;0 of 7;?;?;-;-
CLOUDMOVIE.RU;538;0;23.08 14:57-16.09 16:50;2012-03-22;0 of 7;?;?;-;-
VIDEOFARM.RU;538;0;23.08 14:57-16.09 15:21;2012-03-28;0 of 7;?;?;-;-
DALPORTCITY.RU;194;0;23.08 14:57-16.09 16:23;2008-11-06;1 of 7;?;<10;-;26
ISPANIJA.RU;24997;0;23.08 14:57-16.09 16:20;2009-11-25;6 of 7;2;10;8905655;58
PENEXT.RU;2500;0;23.08 14:57-16.09 14:20;2012-02-08;2 of 7;?;?;-;11
LUXURYRESORT.RU;538;0;23.08 14:57-16.09 15:41;2012-05-11;0 of 7;?;?;-;-
MIKHAILOVA.RU;254;0;23.08 14:57-16.09 14:31;2009-04-30;0 of 7;?;?;-;-
CLOUDWEBHOSTING.RU;216;0;23.08 14:57-16.09 15:36;2012-04-15;6 of 7;?;?;-;4
ORGANIZMIKA.RU;699;0;23.08 14:57-16.09 16:55;2010-02-23;1 of 7;?;?;-;12
TALISMANY.RU;861;0;23.08 14:57-16.09 15:15;2007-01-04;3 of 7;?;?;-;12
LACHIN.RU;99;0;23.08 14:57-16.09 16:45;2009-01-23;5 of 7;?;?;-;12
COMEOUT.RU;538;0;23.08 14:57-16.09 14:00;2009-11-17;0 of 7;?;?;-;-
DESIGNSTUFF.RU;130;0;23.08 14:57-16.09 16:08;2012-09-11;5 of 7;?;?;-;1
WEBWEBWEB.RU;592;0;23.08 14:57-16.09 14:47;2011-06-28;6 of 7;?;?;-;2
FOTOSTOKER.RU;108;0;23.08 14:57-16.09 14:07;2012-11-07;1 of 7;?;?;-;11
SEMCLUB.RU;162;0;23.08 14:57-16.09 14:57;2006-11-10;3 of 7;3;?;-;3
UZIO.RU;500;0;23.08 14:57-16.09 14:43;2012-11-13;3 of 7;?;?;-;12
PROVEDEM-GAZ.RU;2151;0;23.08 14:57-16.09 14:32;2008-06-27;1 of 7;?;?;-;2
MOUP.RU;538;0;23.08 14:57-16.09 16:37;2013-02-21;0 of 7;?;<10;-;-
GROUPSALE.RU;538;0;23.08 14:57-16.09 16:11;2013-02-22;0 of 7;?;?;-;-
STOPAK.RU;753;0;23.08 14:57-16.09 15:41;2008-11-28;4 of 7;?;?;-;11
GREENMYS.RU;1398;0;23.08 14:57-16.09 14:50;2008-10-31;1 of 7;?;?;-;2
MRSLIM.RU;1183;0;23.08 14:57-16.09 15:56;2008-11-11;4 of 7;?;?;-;11
DREAMSTATION.RU;538;0;23.08 14:57-16.09 15:13;2011-02-15;0 of 7;?;?;-;-
SALIXOV.RU;199;0;23.08 14:57-16.09 16:12;2013-02-20;2 of 7;?;?;-;12
BAROCAMERA.RU;753;0;23.08 14:57-16.09 16:14;2006-11-23;1 of 7;?;?;-;9
KOPTILNYA.RU;646;0;23.08 14:57-16.09 15:44;2006-10-23;1 of 7;?;?;-;1
MULTY-SHOP.RU;5000;0;23.08 14:57-16.09 14:04;2013-02-15;1 of 7;?;?;-;2
POWERCARDS.RU;130;0;23.08 14:57-16.09 16:32;2013-05-14;3 of 7;?;?;-;1
EDISTRIBUTE.RU;130;0;23.08 14:57-16.09 14:14;2013-05-11;4 of 7;?;?;-;1
EMEGAWATT.RU;130;0;23.08 14:57-16.09 14:29;2013-05-04;1 of 7;?;?;-;1
TYPE2DIABETES.RU;130;0;23.08 14:57-16.09 16:10;2013-05-08;6 of 7;?;?;-;1
TAXIAVTO.RU;130;0;23.08 14:57-16.09 14:02;2013-05-30;1 of 7;?;?;-;3
TESTS-DNA.RU;130;0;23.08 14:57-16.09 14:48;2013-06-07;2 of 7;?;?;-;1
TEXASHOLDEM3D.RU;130;0;23.08 14:57-16.09 14:22;2013-05-23;2 of 7;?;?;-;1
MYPING.RU;538;0;23.08 14:57-16.09 14:41;2013-07-05;0 of 7;?;?;-;-
CROWDFLOWER.RU;538;0;23.08 14:57-16.09 16:57;2013-07-15;0 of 7;?;?;-;-
TECHNORADIO.RU;538;0;23.08 14:58-16.09 14:18;2010-12-03;0 of 7;?;?;-;-
PHOTOSIGN.RU;538;0;23.08 14:58-16.09 15:56;2008-01-10;0 of 7;?;?;-;-
SURFLAB.RU;538;0;23.08 14:58-16.09 16:15;2010-12-31;0 of 7;?;?;-;-
DJIP.RU;20000;0;23.08 14:58-16.09 15:43;2009-07-28;2 of 7;?;?;-;1
MOROCCO-GUIDE.RU;162;0;23.08 14:58-16.09 15:57;2008-11-09;2 of 7;?;?;-;31
BETONDV.RU;2538;0;23.08 14:58-16.09 14:09;2009-06-23;1 of 7;1;<10;-;15
HEARTSACE.RU;194;0;23.08 14:58-16.09 14:51;2007-07-10;0 of 7;2;10;-;-
PERSONNEL-AGENCY.RU;162;0;23.08 14:58-16.09 16:02;2007-12-12;1 of 7;?;<10;-;15
ASIACAR.RU;1076;0;23.08 14:58-16.09 16:49;2004-11-12;3 of 7;3;10;-;54
OMDESIGN.RU;2151;0;23.08 14:58-16.09 15:26;2011-05-27;0 of 7;?;?;-;-
VIPVENT.RU;54;0;23.08 14:58-16.09 14:46;2009-04-16;1 of 7;?;?;-;11
SMARTHOMES.RU;538;0;23.08 14:58-16.09 14:49;2011-06-07;7 of 7;?;?;-;-
AQUACOMP.RU;538;0;23.08 14:58-16.09 15:33;2011-06-09;0 of 7;?;?;-;-
BAUN.RU;300;0;23.08 14:58-16.09 16:17;2007-12-27;7 of 7;?;?;-;5
MAGICFOREST.RU;538;0;23.08 14:58-16.09 15:34;2011-11-15;0 of 7;?;?;-;-
BESSOZNATEL.RU;2;0;23.08 14:58-16.09 15:25;2010-02-07;1 of 7;?;?;-;10
CLOUDONLINE.RU;17;0;23.08 14:58-16.09 16:09;2009-02-14;6 of 7;?;?;-;1
VISITBRAZIL.RU;300;0;23.08 14:58-16.09 15:01;2007-12-18;0 of 7;?;?;-;-
METALMALL.RU;254;0;23.08 14:58-16.09 14:13;2009-01-27;5 of 7;?;?;-;3
KLUCKVA.RU;100;0;23.08 14:58-16.09 16:57;2012-02-22;1 of 7;?;?;-;11
JESSEY.RU;538;0;23.08 14:58-16.09 14:47;2012-05-15;0 of 7;?;?;-;-
PEREDELALI.RU;254;0;23.08 14:58-16.09 14:55;2008-12-24;1 of 7;?;?;-;12
MELNICK.RU;254;0;23.08 14:58-16.09 15:36;2009-05-21;6 of 7;?;?;-;12
03O.RU;247;0;23.08 14:58-16.09 16:47;2011-11-28;5 of 7;?;?;-;3
MAHOGANY.RU;538;0;23.08 14:58-16.09 15:18;2012-06-08;0 of 7;?;?;-;-
ADMARKER.RU;538;0;23.08 14:58-16.09 14:08;2012-07-19;0 of 7;?;<10;-;-
AUTOLADI.RU;538;0;23.08 14:58-16.09 15:48;2005-11-15;1 of 7;?;?;-;12
CLOUDLEASING.RU;130;0;23.08 14:58-16.09 15:56;2012-05-11;6 of 7;?;?;-;1
AVTO-AKUST.RU;64;0;23.08 14:58-16.09 16:28;2007-03-24;1 of 7;?;?;-;13
MISSEROTIC.RU;18000;0;23.08 14:58-16.09 15:38;2012-02-03;2 of 7;?;?;-;11
BLUZKINA.RU;1280;0;23.08 14:58-16.09 14:17;2012-10-30;1 of 7;?;?;-;11
GARDMAN.RU;538;0;23.08 14:58-16.09 16:42;2009-12-17;0 of 7;?;?;-;-
SPYHUNTER.RU;538;0;23.08 14:58-16.09 14:25;2012-11-28;0 of 7;?;?;-;-
KANDIDATY.RU;990;0;23.08 14:58-16.09 14:36;2005-12-25;1 of 7;?;?;-;1
GO-AUTO.RU;2151;0;23.08 14:58-16.09 16:26;2004-11-02;4 of 7;?;10;-;91
FARMGROUP.RU;538;0;23.08 14:58-16.09 16:10;2013-02-20;0 of 7;1;?;-;-
UFUTURE.RU;538;0;23.08 14:58-16.09 14:18;2013-02-22;0 of 7;?;?;-;-
LEDPARTY.RU;538;0;23.08 14:58-16.09 14:33;2013-02-27;0 of 7;?;?;-;-
NICELIVE.RU;538;0;23.08 14:58-16.09 16:05;2013-03-20;0 of 7;?;<10;-;-
BUNGIE.RU;800;0;23.08 14:58-16.09 16:01;2013-03-05;6 of 7;?;<10;-;12
KUPONITO.RU;1280;0;23.08 14:58-16.09 15:32;2013-01-15;1 of 7;?;?;-;13
SYED.RU;2500;0;23.08 14:58-16.09 15:32;2013-01-16;6 of 7;?;?;-;2
PORTJERA.RU;500;0;23.08 14:58-16.09 14:34;2013-03-20;1 of 7;?;?;-;13
TCRANE.RU;130;0;23.08 14:58-16.09 16:43;2013-04-26;2 of 7;?;?;-;1
HOTELSMART.RU;130;0;23.08 14:58-16.09 15:53;2013-04-05;3 of 7;?;?;-;1
OPENE.RU;200;0;23.08 14:58-16.09 14:16;2013-06-02;4 of 7;?;?;-;1
DOCKY.RU;538;0;23.08 14:58-16.09 16:13;2013-07-10;0 of 7;?;?;-;-
QFIND.RU;538;0;23.08 14:58-16.09 16:05;2013-07-11;0 of 7;?;?;-;-
SOLARPLANE.RU;538;0;23.08 14:58-16.09 14:21;2013-07-16;0 of 7;?;?;-;-
SIMPLECALL.RU;194;0;23.08 14:59-16.09 15:02;2008-03-12;6 of 7;?;10;-;36
ALCATEL-SAGEM.RU;194;0;23.08 14:59-16.09 14:51;2007-05-03;1 of 7;?;10;-;48
GOAFREAK.RU;538;0;23.08 14:59-16.09 14:04;2011-05-11;0 of 7;?;?;-;-
EYESTYLE.RU;538;0;23.08 14:59-16.09 15:01;2011-05-24;0 of 7;?;?;-;-
RU-TSENTER.RU;99;0;23.08 14:59-16.09 14:47;2009-02-28;1 of 7;?;?;-;11
MNOGOVMALOM.RU;2;0;23.08 14:59-16.09 16:09;2010-02-07;1 of 7;?;?;-;1
GREATERLONDON.RU;1076;0;23.08 14:59-16.09 16:49;2012-01-03;6 of 7;?;?;-;11
TRUEMEN.RU;538;0;23.08 14:59-16.09 14:54;2012-01-20;0 of 7;?;?;-;-
FACKEL.RU;538;0;23.08 14:59-16.09 15:57;2012-01-26;0 of 7;?;?;-;-
SEARCHCLOUD.RU;33;0;23.08 14:59-16.09 16:50;2011-11-08;5 of 7;?;?;-;11
1VISION.RU;300;0;23.08 14:59-16.09 15:59;2008-12-18;6 of 7;?;?;-;12
JARKOV.RU;254;0;23.08 14:59-16.09 16:55;2009-01-14;3 of 7;?;?;-;11
3DEBOOK.RU;54;0;23.08 14:59-16.09 14:36;2011-12-08;2 of 7;?;?;-;5
ONTRAINING.RU;538;0;23.08 14:59-16.09 14:38;2012-01-27;0 of 7;?;?;-;-
STUPINSKIY.RU;3354;0;23.08 14:59-16.09 14:14;2008-10-29;1 of 7;?;?;-;11
ZNAETECHTO.RU;2;0;23.08 14:59-16.09 16:07;2008-10-26;1 of 7;?;?;-;2
TRANSEXUALS.RU;538;0;23.08 14:59-16.09 16:00;2012-04-18;0 of 7;?;?;-;-
